ImageID,Labels,Caption
12989.jpg,8 1 19,"A manb standing in front of a black horse near other horses."
12990.jpg,7,"A train traveling down tracks next to a lush green field."
12991.jpg,1,"A man flying through the air while riding a snowboard."
12992.jpg,1 4,"A group of men riding motorcycles down a curvy road."
12993.jpg,1 15,"People walking near a church surrounded by other buildings."
12994.jpg,8 1 3,"A woman wearing a hijab holding an umbrella while walking on the sidewalk in the rain."
12995.jpg,1,"A baseball player getting ready to bat ."
12996.jpg,1 3 6 14,"A street scene with cars and an city bus."
12997.jpg,1,"There are children in cribs eating meals from trays"
12998.jpg,16 11 15,"A black bench stands near a fire hydrant on a wooden walkway."
12999.jpg,5,"A SunExpress air plane is parked at its station."
13000.jpg,1,"A man sitting at a table in front of a laptop computer."
13001.jpg,8 10 3 14,"A metal parking meter that has a sign on it."
13002.jpg,1 2 3 10 11,"A person on a bike in front of a car."
13003.jpg,1,"A young pretty girl kicking a soccer ball around."
13004.jpg,1 18,"A man cooks food outdoors near his two dogs."
13005.jpg,1,"A woman sits outside on a patio drinking a glass of red wine."
13006.jpg,1,"A man hitting a tennis ball on top of a tennis court."
13007.jpg,1,"A red cell phone is held up by a hand near a building and street."
13008.jpg,1 19,"A woman holding a child next to a brown horse."
13009.jpg,1,"A woman flies a kite at the beach."
13010.jpg,1 2 4,"There is a man riding a motorcycle down the street."
13011.jpg,8 10 3,"An orange truck in a parking lock next to a red sports car."
13012.jpg,17,"A cat standing next to a laptop computer."
13013.jpg,8 1 3 14,"A gray parking meter sitting next to a parking space."
13014.jpg,1,"Two men that are laying on a bed with books."
13015.jpg,1 19,"A beautiful woman standing next to a horse in a trailer."
13016.jpg,1,"A couple of people of holding Wii remote controls."
13017.jpg,2 15,"Two bikes resting on a railing in front of a lake."
13018.jpg,16 9 1,"A small boat sailing in a body of water"
13019.jpg,1 3 4 6 13,"A large group of people on scooters on the road."
13020.jpg,1,"Two women sitting next to each other on a boat."
13021.jpg,16,"A couple of birds hanging off the side of a green tree."
13022.jpg,1,"A man on a surf board riding a wave."
13023.jpg,1 4,"a person sitting on a parked motorcycle indoors"
13024.jpg,1 3 13,"A corner cafe with umbrellas on the tables."
13025.jpg,11,"A green fire hydrant sitting on top of a sidewalk."
13026.jpg,1,"A baseball player swings for a hit on the field as several of his team mates watch him."
13027.jpg,1 3,"A young man riding a skateboard down a street."
13028.jpg,1,"A doll and a plate of food on a table."
13029.jpg,1,"Spectators and players watching a professional baseball game"
13030.jpg,17,"A cat sitting on top of a white toilet seat drinking water."
13031.jpg,1,"Teachers at the back of a classroom full of students"
13032.jpg,1 18,"A dog that has a disc in its mouth."
13033.jpg,1 3 15,"Man in a headband catching a yellow frisbee."
13034.jpg,7,"A train traveling down the tracks past some bushes"
13035.jpg,17,"A white cat sits on a cat tree while a black cat sits on a chair and both cats look out of a window."
13036.jpg,1 4,"A man smiles as he sits on his BMW motorcycle."
13037.jpg,16,"A giraffe standing next to some dead brush near a bird."
13038.jpg,1,"A person sitting in front of a TV on a chair."
13039.jpg,8 3 11,"A red fire hydrant sitting next to a red curb."
13040.jpg,1,"A woman sitting at a table eating a giant hamburger."
13041.jpg,1,"A batter swinging as his team watches in the background."
13042.jpg,1,"People riding waves on top of surf boards."
13043.jpg,1 3 13,"A group of young children playing a game of frisbee."
13044.jpg,1 9,"A girl riding in a raft on a lake surrounded by mountains."
13045.jpg,1,"A man and a woman are using their cell phones."
13046.jpg,1,"Two people on their skis in the snow."
13047.jpg,1,"A young girl sits at the table playing on a laptop."
13048.jpg,7,"A trolley train is going down the tracks."
13049.jpg,1,"A group of surfers walking towards the water"
13050.jpg,5,"A view of a plane wing overlooking a mountain range."
13051.jpg,1 15,"The lobby of a building that has people sitting in it."
13052.jpg,13,"A stop sign gives instructions at an intersection"
13053.jpg,15,"Three green metal benches showing above a flooded area."
13054.jpg,15,"A black and white photo of a corona beer."
13055.jpg,1 3 7 8 13,"A small motorized train going through a city area with passengers."
13056.jpg,8,"a close up of a truck on a brick floor"
13057.jpg,1,"A tennis player is preparing to hit the tennis ball."
13058.jpg,17,"an image of a cat that is sitting on a couch"
13059.jpg,8 1 4,"The man is on the dirt bike practicing his tricks."
13060.jpg,1,"a person sitting on a luggage bag in a field"
13061.jpg,1,"a close up of a child playing nintendo wii"
13062.jpg,1,"A man holding a cake  that says Dad on it."
13063.jpg,1,"Three people are standing in the middle of a tennis court as a police officer watches."
13064.jpg,8 1 3 4,"A motorcyclist stops on the road to allow a pedestrian to cross."
13065.jpg,1 18,"A brown patterned dog being held wearing a hat."
13066.jpg,1 3,"Two skaters are boarding through a skate park."
13067.jpg,1 3 6,"A pretty yellow city bus on a wide street."
13068.jpg,1 2 3 4 18,"A young man welkin a bike down a street next to tall buildings."
13069.jpg,1,"THERE IS A MAN THAT IS HOLDING A BASEBALL BAT IN HAND"
13070.jpg,1,"A decrative wooden sink with a bowl basin in a small bathroom."
13071.jpg,1 6,"The road looks to be made of stone or brick."
13072.jpg,1,"a baseball player on a field with a bat"
13073.jpg,1,"A male tennis player in street clothes, holding a racket with both hands and in a swinging motion."
13074.jpg,1,"A pretty lady on a skate board on the road."
13075.jpg,1 15,"A baseball pitcher about to pitch from the mound."
13076.jpg,1,"a couple of people are running around in a field"
13077.jpg,9 18 1,"A man and a dog on a stand up paddleboard in the water."
13078.jpg,1 3,"Two zebras grazing inside a fenced off area."
13079.jpg,1 2 3 4 10,"A crowd of business men speaking with a police officer."
13080.jpg,1 2,"A person preparing to fly a kite at the park."
13081.jpg,1,"a person holding a camera in front a bathroom mirror hanging over a sink."
13082.jpg,1 3 4,"a person riding a motorcycle on a city street"
13083.jpg,1 19,"A woman holding on to a horse giving it a hug."
13084.jpg,1,"A man catching a frisbee while laying on a grass covered field."
13085.jpg,1,"A little boy sitting at a table eating a donut."
13086.jpg,8 1 5,"A plane is on a runway near a large building."
13087.jpg,10 11,"A street intersection with street sign ans traffic lights."
13088.jpg,1,"A man is lying on the floor with his calculator and briefcase preparing to work."
13089.jpg,1,"A woman is playing frisbee while a young man poses next to her."
13090.jpg,1,"A man riding a snowboard on top of a wooden box."
13091.jpg,1 3 4,"a man that is on top of his motorcycle"
13092.jpg,1 2,"A man in a suit and tie holding a bag walking in front of a building and another man behind him."
13093.jpg,8,"A large truck sits beside a barn in the middle of a forest."
13094.jpg,1 17,"a man is sitting at a computer at a desk"
13095.jpg,8 5,"AN AIR PLANE BEING FUELED UP IN AN AIRPORT."
13096.jpg,1 10,"A man is standing by a teddy bear in a mailbox."
13097.jpg,8 1 3 4,"A man jumping a motorcycle over a row of parked cars."
13098.jpg,1 3 6 8 13,"A yellow two truck parked next to a blue bus next to houses."
13099.jpg,7,"A train with a yellow front goes through the woods."
13100.jpg,1 3,"A woman standing at a bus stop with an umbrella"
13101.jpg,1,"A baseball player swings at a pitch while the catcher and referee look on."
13102.jpg,1,"A child with a bird in their hand as others stand with a frisbee."
13103.jpg,16,"Giraffes and a bird in grassy area next to water and trees."
13104.jpg,1,"A man surf sailing out on the ocean."
13105.jpg,1 15,"There are many eager participants at the skateboard ramp and skate park."
13106.jpg,10 3,"A rusted metal pole with different types of traffic signs mounted on it."
13107.jpg,1,"A young male is on a skateboard in mid air."
13108.jpg,1 10,"A traffic light next to a street sign that says Hollywood."
13109.jpg,1 17,"A woman holding a kid sitting on a couch."
13110.jpg,1 19,"A few people ride horseback on a beach"
13111.jpg,1 3,"A group of people and a suitcase on a street."
13112.jpg,8 3 11,"A fire hydrants sits on a brick sidewalk."
13113.jpg,1 9,"A view of the beach with boats on shore and a man flying a kite."
13114.jpg,1,"A young boy feeding giraffes at a wild animal park."
13115.jpg,1,"A man riding a wave on top of a surfboard in the ocean."
13116.jpg,1,"A little boy holding two Chinese umbrellas in the house."
13117.jpg,1 19,"a horse drawn buggy with a lot of people on it"
13118.jpg,1,"Two baseball players standing next to each other."
13119.jpg,1,"A couple of people riding surfboards on top of tall waves."
13120.jpg,18,"A dog rides a skateboard down a sidewalk."
13121.jpg,1,"A little kid laying on his stomach in a bed."
13122.jpg,16,"A seabird diving towards the water to catch food."
13123.jpg,3,"A chair with a black teddy bear in it on the sidewalk."
13124.jpg,1,"Some people play a tennis game outside."
13125.jpg,1,"A picture of a person doing a skateboard trick"
13126.jpg,1,"A man that is standing on a surfboard in the water."
13127.jpg,1,"Man doing an extreme up close jump on his skate board."
13128.jpg,1,"Black and white photograph of people on an elephant."
13129.jpg,3,"A broken blue umbrella is lying on the cement outside."
13130.jpg,17,"A cat with its head between the window and the frame."
13131.jpg,5,"A small plane glider flying over the ocean."
13132.jpg,1 2 4,"A motorcycle is on top of a circus tent platform."
13133.jpg,1 2 3 6 8 10,"A city scene with traffic and a pedestrian on the sidewalk."
13134.jpg,17 18,"A small white kitten sitting on top of an open laptop computer."
13135.jpg,1,"Man juggling three balls at the same time."
13136.jpg,17 3,"A cat is lying in a houseplant on the window sill"
13137.jpg,1,"A young man reaching out towards a yellow frisbee."
13138.jpg,8 1 10 3,"A car driving past some shops in front of a traffic light."
13139.jpg,1,"A young woman who is jumping up for a high five."
13140.jpg,1 3,"A few people gathered around a small street clock on the street."
13141.jpg,1,"Man lying on bed while reading a book."
13142.jpg,9,"A group of boats with colorful flags at docked"
13143.jpg,1,"A young baby boy wearing a tie and sandals."
13144.jpg,4,"A motorcycle sitting in a parking stall with a yellow pack on the back."
13145.jpg,1,"A man swinging a baseball bat during a game."
13146.jpg,1,"A man shields his face as he uses a computer while sitting on the toilet."
13147.jpg,1 4,"A lush green hillside covered in grass and trees."
13148.jpg,8 2,"A white toilet and a truck on a street."
13149.jpg,5,"The old, double engine plane is parked in the grass."
13150.jpg,1 3,"A toilet sitting the grass next to a road."
13151.jpg,17 1,"A cat sleeps on a round ottoman in front of a TV."
13152.jpg,19,"A young horse that is black with a white mark on it's forehead."
13153.jpg,1,"A group of people standing around a machine"
13154.jpg,8 1,"Three fit men without shirts in ties, boots, and shorts lead the way down a street."
13155.jpg,18,"A cute dog is sitting with his pink stuffed toy."
13156.jpg,1 7,"Two head cars of a train are "face to face"."
13157.jpg,1,"A person jumping up into the air on a skateboard."
13158.jpg,8 1,"A man riding on the front of a white delivery truck."
13159.jpg,1,"A female tennis player makes a close body shot on the ball."
13160.jpg,9,"An old boathouse sits covered with a blue tarp in the water."
13161.jpg,1,"Woman planing tennis storing her tennis balls in her shorts."
13162.jpg,1,"A man holding an item in two hands with another man behind him, and a hand holding a camera up at edge of photo."
13163.jpg,1,"A woman is combing her hair while kneeling next to open luggage."
13164.jpg,8 1 5,"A large jetliner sitting on top of a large tarmac."
13165.jpg,1,"a woman standing on a tennis court holding a tennis racquet"
13166.jpg,1 15,"Two women sitting next to each other on a bench."
13167.jpg,1,"A woman with an umbrella sitting near a ball of fire display."
13168.jpg,9,"A row of boats parked in harbor with cloudy sky in background."
13169.jpg,17,"A cat sitting on a dresser and looking in a mirror."
